initial_alias,converted_alias
NM_001318929,225040_s_at
NM_001318928,225039_at
NM_001318928,225040_s_at
NM_001318927,225039_at
NM_001318927,225040_s_at
NM_001318926,225039_at
NM_001318926,225040_s_at
NM_199229,225039_at
NM_199229,225040_s_at
NM_001608,None
NM_079420,None
NM_079422,None
NM_001136574,None
NM_006055,None
NM_001136575,None
NM_001025436,240898_at
NM_001282549,227545_at
NM_001282549,242655_at
NM_001282549,243156_at
NM_001282548,227545_at
NM_001282548,242655_at
NM_001282548,243156_at
NM_001282545,227545_at
NM_001282545,242655_at
NM_001282545,243156_at
NM_001282543,227545_at
NM_001282543,242655_at
NM_001282543,243156_at
NM_000465,227545_at
NM_000465,242655_at
NM_000465,243156_at
NM_004044,None
NM_054034,235629_at
NM_001365524,235629_at
NM_001306129,235629_at
NM_001306131,235629_at
NM_001306132,235629_at
NM_001365519,235629_at
NM_002026,235629_at
NM_001365523,235629_at
NM_001365520,235629_at
NM_001365518,235629_at
NM_001365517,235629_at
NM_001365522,235629_at
NM_001306130,235629_at
NM_001365521,235629_at
NM_212478,235629_at
NM_212482,235629_at
NM_212476,235629_at
NM_212474,235629_at
NM_001142312,228981_at
NM_001142311,228981_at
NM_018441,223619_x_at
NM_001142310,228981_at
NM_138390,228981_at
NM_000998,None
NM_001127207,None
NM_014140,None
NM_000599,None
NM_003284,None
NM_198483,None
NM_001168298,None
NM_000634,None
NM_001557,None
NM_001321433,None
NM_001321427,None
NM_001321432,None
NM_001077191,None
NM_001321436,None
NM_001321435,None
NM_001321438,None
NM_022152,None
NM_001302545,None
NM_001077194,None
NM_170699,None
NM_001321430,None
NM_001321429,None
NM_001321428,None
NM_001321950,None
NM_001077399,225298_at
NM_001077399,233177_s_at
NM_015488,225298_at
NM_015488,233177_s_at
NM_001087,None
NM_022572,225298_at
NM_022572,233177_s_at
NM_007127,228912_at
NM_000578,None
NM_001206878,None
NM_182642,None
NM_021198,None
NM_005444,None
NM_001271635,None
NM_001271634,None
NM_001079866,None
NM_001243313,226166_x_at
NM_001243313,231806_s_at
NM_001243313,234005_x_at
NM_001371451,None
NM_001371449,None
NM_001366291,None
NM_001371455,None
NM_022453,None
NM_001367342,None
NM_001367341,None
NM_001367339,None
NM_001367340,None
NM_001371453,None
NM_001318836,None
NM_001371454,None
NM_001366289,None
NM_001371456,None
NM_001371452,None
NM_014640,None
NM_001371450,None
NM_004328,None
NM_001371448,None
NM_001257344,None
NM_001257343,None
NM_001257342,None
NM_001320717,None
NM_001371443,None
NM_001371444,None
NM_001371446,None
NM_015690,226166_x_at
NM_015690,231806_s_at
NM_015690,234005_x_at
NM_001105537,None
NM_001366287,None
NM_001366288,None
NM_001371447,None
NM_001369423,226166_x_at
NM_001369423,231806_s_at
NM_001369423,234005_x_at
NM_001366290,None
NM_001374085,None
NM_001374086,None
NM_000784,None
NM_017431,223904_at
NM_006522,None
NM_057093,None
NM_017521,None
NM_003936,None
NM_057094,None
NM_001278295,239508_x_at
NM_001278296,239508_x_at
NM_002181,229358_at
NM_152389,239508_x_at
NM_005689,None
NM_018089,None
NM_138802,226168_at
NM_001349828,None
NM_144712,230949_at
NM_001144890,230949_at
NM_001330213,238572_at
NM_001270998,226168_at
NM_001286423,None
NM_001286427,None
NM_015680,200070_at
NM_001077198,None
NM_006000,None
NM_001278552,None
NM_001321389,200070_at
NM_001321110,None
NM_001270999,226168_at
NM_001330214,238572_at
NM_024293,None
NM_001355221,None
NM_024085,None
NM_001321390,200070_at
NM_001321391,200070_at
NM_001321109,None
NM_001042410,None
NM_001282792,None
NM_024506,None
NM_001008910,238572_at
NM_001330215,238572_at
NM_001144889,230949_at
NM_001199763,None
NM_001319119,None
NM_001319117,None
NM_001319118,None
NM_001319116,None
NM_002846,None
NM_012100,None
NM_001319122,None
NM_001319120,None
NM_001199764,None
NM_001319121,None
NM_013335,None
NM_001927,None
NM_024536,None
NM_001173476,232153_at
NM_182847,None
NM_205847,None
NM_001195731,None
NM_005876,232153_at
NM_018674,None
NM_001374294,None
NM_001374295,None
NM_201574,None
NM_001173431,227573_s_at
NM_001173431,227574_at
NM_001326559,None
NM_052902,225713_at
NM_005070,None
NM_015311,227573_s_at
NM_015311,227574_at
NM_002191,None
NM_001173408,227573_s_at
NM_001173408,227574_at
NM_005687,223035_s_at
NM_005687,223036_at
NM_001354158,236168_at
NM_001354158,242726_at
NM_001354159,236168_at
NM_001354159,242726_at
NM_203372,236168_at
NM_203372,242726_at
NM_004457,236168_at
NM_004457,242726_at
NM_080671,None
NM_003469,None
NM_001039569,237159_x_at
NM_020830,224800_at
NM_020830,233559_s_at
NM_022915,222555_s_at
NM_001277062,222832_s_at
NM_001277062,223091_x_at
NM_001277062,223354_x_at
NM_001277062,238119_at
NM_024795,None
NM_020194,222832_s_at
NM_020194,223091_x_at
NM_020194,223354_x_at
NM_020194,238119_at
NM_001277065,222832_s_at
NM_001277065,223091_x_at
NM_001277065,223354_x_at
NM_001277065,238119_at
NM_001277066,222832_s_at
NM_001277066,223091_x_at
NM_001277066,223354_x_at
NM_001277066,238119_at
NM_001277063,222832_s_at
NM_001277063,223091_x_at
NM_001277063,223354_x_at
NM_001277063,238119_at
NM_001277064,222832_s_at
NM_001277064,223091_x_at
NM_001277064,223354_x_at
NM_001277064,238119_at
NM_001277061,222832_s_at
NM_001277061,223091_x_at
NM_001277061,223354_x_at
NM_001277061,238119_at
NM_001277067,222832_s_at
NM_001277067,223091_x_at
NM_001277067,223354_x_at
NM_001277067,238119_at
NM_001277068,222832_s_at
NM_001277068,223091_x_at
NM_001277068,223354_x_at
NM_001277068,238119_at
NM_001162483,None
NM_020161,None
NM_025243,239345_at
NM_001371414,239345_at
NM_001371413,239345_at
NM_001371411,239345_at
NM_001371412,239345_at
NM_004591,None
NM_001330004,242162_at
NM_001130046,None
NM_178821,242162_at
NM_174899,236525_at
NM_152527,238029_s_at
NM_080424,223980_s_at
NM_001005176,None
NM_001185015,223980_s_at
NM_004510,223980_s_at
NM_004509,223980_s_at
NM_138402,223934_at
NM_001308162,223934_at
NM_001308163,223934_at
NM_001352893,223934_at
NM_001352894,223934_at
NM_001352892,223934_at
NM_001287241,None
NM_001287240,None
NM_005683,231745_at
NM_005683,237559_at
NM_001012514,None
NM_001012516,None
NM_030926,None
NM_139073,240340_at
NM_001144994,None
NM_001320758,None
NM_000867,None
NM_145236,None
NM_005381,241892_at
NM_006056,None
NM_152614,238187_at
NM_002823,None
NM_001099285,None
NM_001282949,225696_at
NM_001282949,243628_at
NM_001282951,225696_at
NM_001282951,243628_at
NM_001282952,225696_at
NM_001282952,243628_at
NM_001308381,225696_at
NM_001308381,243628_at
NM_022730,225696_at
NM_022730,243628_at
NM_001369483,225696_at
NM_001369483,243628_at
NM_001282950,225696_at
NM_001282950,243628_at
NM_024409,None
NM_001632,None
NM_031313,None
NM_001290787,None
NM_004826,None
NM_001631,None
NM_001276336,226734_at
NM_001276336,244302_at
NM_001276337,226734_at
NM_001276337,244302_at
NM_005199,None
NM_145702,None
NM_001311195,None
NM_001256657,None
NM_004846,226734_at
NM_004846,244302_at
NM_001311196,None
NM_001330203,226734_at
NM_001330203,244302_at
NM_001330202,226734_at
NM_001330202,244302_at
NM_001330201,226734_at
NM_001330201,244302_at
NM_001282958,226734_at
NM_001282958,244302_at
NM_000751,None
NM_001172417,None
NM_001172416,None
NM_002242,None
NM_001346120,230244_at
NM_001346120,232299_at
NM_001346121,230244_at
NM_001346121,232299_at
NM_206895,230244_at
NM_206895,232299_at
NM_001346122,230244_at
NM_001346122,232299_at
NM_017974,232612_s_at
NM_001190267,232612_s_at
NM_001363742,232612_s_at
NM_001190266,232612_s_at
NM_030803,232612_s_at
NM_198890,232612_s_at
NM_018218,225085_at
NM_018218,225089_at
NM_001365479,225085_at
NM_001365479,225089_at
NM_007120,None
NM_001001394,None
NM_000463,None
NM_001282963,None
NM_001282962,None
NM_018410,None
NM_006944,None
NM_001282431,None
NM_005737,None
NM_001371306,231468_at
NM_001485,None
NM_001301687,None
NM_020311,None
NM_198189,236204_at
NM_006710,236204_at
NM_057165,None
NM_057164,None
NM_022449,None
NM_001080504,None
NM_016510,None
NM_198582,None
NM_001308370,None
NM_194312,None
NM_018645,226446_at
NM_001291832,229622_at
NM_001142853,226446_at
NM_022817,None
NM_001282434,226446_at
NM_030768,None
NM_015650,238494_at
NM_001139490,238494_at
NM_001330196,238991_at
NM_001040445,238991_at
NM_057179,229404_at
NM_001271893,229404_at
NM_148961,242883_at
NM_001163424,226845_s_at
NM_002081,None
NM_023085,None
NM_001354026,None
NM_005301,None
NM_018226,None
NM_001033575,229211_at
NM_023083,None
NM_001195382,None
NM_001195381,None
NM_001370465,229211_at
NM_001102467,None
NM_198998,None
NM_000030,None
NM_001282921,None
NM_001085437,None
NM_024861,None
NM_015148,None
NM_001252120,None
NM_001330180,226486_at
NM_001330179,226486_at
NM_182501,226486_at
NM_001282411,None
NM_001282410,None
NM_001252124,None
NM_001252122,None
NM_001252119,None
NM_001282414,None
NM_001243900,222916_s_at
NM_001243900,225012_at
NM_001243900,235624_at
NM_203346,222916_s_at
NM_203346,225012_at
NM_203346,235624_at
NM_001320967,222916_s_at
NM_001320967,225012_at
NM_001320967,235624_at
NM_001320966,222916_s_at
NM_001320966,225012_at
NM_001320966,235624_at
NM_001001666,241918_at
NM_001370694,241918_at
NM_001349309,200015_s_at
NM_001349309,232637_at
NM_001349314,200015_s_at
NM_001349314,232637_at
NM_001349287,200015_s_at
NM_001349287,232637_at
NM_001349307,200015_s_at
NM_001349307,232637_at
NM_001321029,200015_s_at
NM_001321029,232637_at
NM_001321034,200015_s_at
NM_001321034,232637_at
NM_001321033,200015_s_at
NM_001321033,232637_at
NM_001282972,200015_s_at
NM_001282972,232637_at
NM_006155,200015_s_at
NM_006155,232637_at
NM_001349289,200015_s_at
NM_001349289,232637_at
NM_001349290,200015_s_at
NM_001349290,232637_at
NM_001349288,200015_s_at
NM_001349288,232637_at
NM_001349310,200015_s_at
NM_001349310,232637_at
NM_001349306,200015_s_at
NM_001349306,232637_at
NM_001008492,200015_s_at
NM_001008492,232637_at
NM_001008491,200015_s_at
NM_001008491,232637_at
NM_001349315,200015_s_at
NM_001349315,232637_at
NM_001349302,200015_s_at
NM_001349302,232637_at
NM_001349291,200015_s_at
NM_001349291,232637_at
NM_001282973,200015_s_at
NM_001282973,232637_at
NM_001321030,200015_s_at
NM_001321030,232637_at
NM_001321031,200015_s_at
NM_001321031,232637_at
NM_001321035,200015_s_at
NM_001321035,232637_at
NM_001349305,200015_s_at
NM_001349305,232637_at
NM_001349308,200015_s_at
NM_001349308,232637_at
NM_001349313,200015_s_at
NM_001349313,232637_at
NM_001349312,200015_s_at
NM_001349312,232637_at
NM_001321032,200015_s_at
NM_001321032,232637_at
NM_004404,200015_s_at
NM_004404,232637_at
NM_001349304,200015_s_at
NM_001349304,232637_at
NM_001349311,200015_s_at
NM_001349311,232637_at
NM_001271977,None
NM_001282305,None
NM_001282307,None
NM_001282308,None
NM_006374,None
NM_001271980,None
NM_001282306,None
NM_001271979,None
NM_001271978,None
NM_001320902,None
NM_012145,None
NM_001320905,None
NM_001320903,None
NM_178326,None
NM_013325,None
NM_001320904,None
NM_001165031,None
NM_015963,224057_s_at
NM_001164356,224057_s_at
NM_001330162,223871_x_at
NM_001330162,228287_at
NM_001330162,229197_at
NM_001330162,241447_at
NM_001287249,228738_at
NM_001167601,222957_at
NM_001167602,222957_at
NM_080741,222957_at
NM_001352824,228738_at
NM_001167599,222957_at
NM_001167600,222957_at
NM_032329,223871_x_at
NM_032329,228287_at
NM_032329,229197_at
NM_032329,241447_at
NM_152783,228738_at
NM_022134,None
NM_173821,None
NM_005018,None
NM_002958,None
NM_001005861,None
NM_001365629,None
NM_170713,None
NM_170712,None
NM_015097,None
NM_001365631,None
NM_001365634,None
NM_001365627,None
NM_017886,231149_s_at
NM_017886,232206_at
NM_017886,244168_s_at
NM_001290216,None
NM_007182,None
NM_001322500,231149_s_at
NM_001322500,232206_at
NM_001322500,244168_s_at
NM_001322501,231149_s_at
NM_001322501,232206_at
NM_001322501,244168_s_at
NM_001365632,None
NM_001365628,None
NM_170714,None
NM_001365630,None
NM_001206957,None
NM_001207044,None
NM_001365633,None
NM_032787,None
NM_001308362,None
NM_014429,None
NM_005025,None
NM_001197114,None
NM_014575,None
NM_001197107,None
NM_001197113,None
NM_001122752,None
NM_001145319,None
NM_001197108,None
NM_000844,241049_at
NM_001367323,222754_at
NM_001367323,223814_at
NM_001367323,229366_at
NM_001367323,243236_at
NM_001367322,222754_at
NM_001367322,223814_at
NM_001367322,229366_at
NM_001367322,243236_at
NM_001367321,222754_at
NM_001367321,223814_at
NM_001367321,229366_at
NM_001367321,243236_at
NM_001302946,222754_at
NM_001302946,223814_at
NM_001302946,229366_at
NM_001302946,243236_at
NM_182916,222754_at
NM_182916,223814_at
NM_182916,229366_at
NM_182916,243236_at
NM_181874,241049_at
NM_014160,222510_s_at
NM_014160,242425_at
NM_006395,222709_at
NM_006395,224025_s_at
NM_001349233,222709_at
NM_001349233,224025_s_at
NM_001330611,234714_x_at
NM_001330611,239357_at
NM_001353564,234714_x_at
NM_001353564,239357_at
NM_001349234,222709_at
NM_001349234,224025_s_at
NM_001349278,226025_at
NM_001349278,229307_at
NM_001349277,226025_at
NM_001349277,229307_at
NM_001349282,226025_at
NM_001349282,229307_at
NM_001349236,222709_at
NM_001349236,224025_s_at
NM_001349235,222709_at
NM_001349235,224025_s_at
NM_032137,224273_at
NM_001271707,222510_s_at
NM_001271707,242425_at
NM_001292043,222575_at
NM_001292043,244691_at
NM_001349283,226025_at
NM_001349283,229307_at
NM_001349279,226025_at
NM_001349279,229307_at
NM_001349281,226025_at
NM_001349281,229307_at
NM_001001331,234714_x_at
NM_001001331,239357_at
NM_001683,234714_x_at
NM_001683,239357_at
NM_015199,226025_at
NM_015199,229307_at
NM_001349232,222709_at
NM_001349232,224025_s_at
NM_001144912,222709_at
NM_001144912,224025_s_at
NM_001349280,226025_at
NM_001349280,229307_at
NM_001349238,222709_at
NM_001349238,224025_s_at
NM_001363862,234714_x_at
NM_001363862,239357_at
NM_001184958,224273_at
NM_001184957,224273_at
NM_001998,None
NM_001349451,222575_at
NM_001349451,244691_at
NM_001349237,222709_at
NM_001349237,224025_s_at
NM_001165035,None
NM_001195099,226025_at
NM_001195099,229307_at
NM_001195098,226025_at
NM_001195098,229307_at
NM_001136031,222709_at
NM_001136031,224025_s_at
NM_001004019,None
NM_001080517,222575_at
NM_001080517,244691_at
NM_001354711,228716_at
NM_001354711,229657_at
NM_144715,239477_at
NM_001354714,228716_at
NM_001354714,229657_at
NM_001354713,228716_at
NM_001354713,229657_at
NM_001354712,228716_at
NM_001354712,229657_at
NM_001354710,228716_at
NM_001354710,229657_at
NM_001330688,239477_at
NM_001354709,228716_at
NM_001354709,229657_at
NM_001354708,228716_at
NM_001354708,229657_at
NM_001128177,228716_at
NM_001128177,229657_at
NM_001354715,228716_at
NM_001354715,229657_at
NM_000461,228716_at
NM_000461,229657_at
NM_001252634,228716_at
NM_001252634,229657_at
NM_001128176,228716_at
NM_001128176,229657_at
NM_001331185,228283_at
NM_001331186,228283_at
NM_001330696,235570_at
NM_001330696,238447_at
NM_001330696,241789_at
NM_001330696,242137_at
NM_001003793,235570_at
NM_001003793,238447_at
NM_001003793,241789_at
NM_001003793,242137_at
NM_001177712,235570_at
NM_001177712,238447_at
NM_001177712,241789_at
NM_001177712,242137_at
NM_001177711,235570_at
NM_001177711,238447_at
NM_001177711,241789_at
NM_001177711,242137_at
NM_199347,237227_at
NM_152534,237227_at
NM_001331190,228283_at
NM_001331187,228283_at
NM_001331189,228283_at
NM_014483,235570_at
NM_014483,238447_at
NM_014483,241789_at
NM_014483,242137_at
NM_001003792,235570_at
NM_001003792,238447_at
NM_001003792,241789_at
NM_001003792,242137_at
NM_182523,228283_at
NM_002207,227297_at
NM_001267617,231935_at
NM_001284423,None
NM_001267616,231935_at
NM_001284424,None
NM_015460,None
NM_016300,231935_at
NM_001284425,None
NM_022842,234932_s_at
NM_003363,244192_x_at
NM_001129908,232124_at
NM_199443,244192_x_at
NM_015224,None
NM_015576,None
NM_152678,226965_at
NM_001365637,None
NM_001365635,None
NM_001112736,None
NM_001365636,None
NM_001363940,None
NM_004947,None
NM_018398,None
NM_001365638,None
NM_001320900,None
NM_001354589,None
NM_001320899,None
NM_001320901,None
NM_001354590,None
NM_002012,None
NM_001166243,None
NM_000333,232527_at
NM_000333,243259_at
NM_001177387,232527_at
NM_001177387,243259_at
NM_002841,227126_at
NM_002841,244574_at
NM_001244810,223287_s_at
NM_001244810,223936_s_at
NM_001244810,223937_at
NM_001244810,224837_at
NM_001244810,224838_at
NM_001244810,229844_at
NM_001244810,235444_at
NM_001244810,238712_at
NM_001244810,241993_x_at
NM_020872,229831_at
NM_213609,230923_at
NM_001303140,None
NM_001303142,None
NM_001244808,223287_s_at
NM_001244808,223936_s_at
NM_001244808,223937_at
NM_001244808,224837_at
NM_001244808,224838_at
NM_001244808,229844_at
NM_001244808,235444_at
NM_001244808,238712_at
NM_001244808,241993_x_at
NM_015123,None
NM_001349338,223287_s_at
NM_001349338,223936_s_at
NM_001349338,223937_at
NM_001349338,224837_at
NM_001349338,224838_at
NM_001349338,229844_at
NM_001349338,235444_at
NM_001349338,238712_at
NM_001349338,241993_x_at
NM_001349340,223287_s_at
NM_001349340,223936_s_at
NM_001349340,223937_at
NM_001349340,224837_at
NM_001349340,224838_at
NM_001349340,229844_at
NM_001349340,235444_at
NM_001349340,238712_at
NM_001349340,241993_x_at
NM_001349341,223287_s_at
NM_001349341,223936_s_at
NM_001349341,223937_at
NM_001349341,224837_at
NM_001349341,224838_at
NM_001349341,229844_at
NM_001349341,235444_at
NM_001349341,238712_at
NM_001349341,241993_x_at
NM_015009,None
NM_001364676,None
NM_001303141,None
NM_001303139,None
NM_001364677,None
NM_032682,223287_s_at
NM_032682,223936_s_at
NM_032682,223937_at
NM_032682,224837_at
NM_032682,224838_at
NM_032682,229844_at
NM_032682,235444_at
NM_032682,238712_at
NM_032682,241993_x_at
NM_001244812,223287_s_at
NM_001244812,223936_s_at
NM_001244812,223937_at
NM_001244812,224837_at
NM_001244812,224838_at
NM_001244812,229844_at
NM_001244812,235444_at
NM_001244812,238712_at
NM_001244812,241993_x_at
NM_001244816,223287_s_at
NM_001244816,223936_s_at
NM_001244816,223937_at
NM_001244816,224837_at
NM_001244816,224838_at
NM_001244816,229844_at
NM_001244816,235444_at
NM_001244816,238712_at
NM_001244816,241993_x_at
NM_001252216,230923_at
NM_001012505,223287_s_at
NM_001012505,223936_s_at
NM_001012505,223937_at
NM_001012505,224837_at
NM_001012505,224838_at
NM_001012505,229844_at
NM_001012505,235444_at
NM_001012505,238712_at
NM_001012505,241993_x_at
NM_002942,226709_at
NM_002942,226766_at
NM_002942,240425_x_at
NM_001290040,226709_at
NM_001290040,226766_at
NM_001290040,240425_x_at
NM_001290065,226709_at
NM_001290065,226766_at
NM_001290065,240425_x_at
NM_001145845,None
NM_001290039,226709_at
NM_001290039,226766_at
NM_001290039,240425_x_at
NM_133631,None
NM_002941,None
NM_001256504,235118_at
NM_001256504,240433_x_at
NM_001256505,235118_at
NM_001256505,240433_x_at
NM_005233,None
NM_001350134,222851_at
NM_001350134,241348_at
NM_001350134,242017_at
NM_001256502,235118_at
NM_001256502,240433_x_at
NM_001350137,222851_at
NM_001350137,241348_at
NM_001350137,242017_at
NM_182644,None
NM_001256503,235118_at
NM_001256503,240433_x_at
NM_001195308,224599_at
NM_001195308,224600_at
NM_001366097,222851_at
NM_001366097,241348_at
NM_001366097,242017_at
NM_001366096,222851_at
NM_001366096,241348_at
NM_001366096,242017_at
NM_001366095,222851_at
NM_001366095,241348_at
NM_001366095,242017_at
NM_001366093,222851_at
NM_001366093,241348_at
NM_001366093,242017_at
NM_001167675,235118_at
NM_001167675,240433_x_at
