initial_alias	converted_alias
NM_001349901	HPS4
NM_001349902	HPS4
NM_001349898	HPS4
NM_001349899	HPS4
NM_001349905	HPS4
NM_152841	HPS4
NM_001887	CRYBB1
NM_001349896	HPS4
NM_022081	HPS4
NM_001349900	HPS4
NM_002430	MN1
NM_012399	PITPNB
NM_001284278	PITPNB
NM_001284277	PITPNB
NM_001206998	ZNRF3
NM_133455	EMID1
NM_001267895	EMID1
NM_145862	CHEK2
NM_032173	ZNRF3
NM_001349956	CHEK2
NM_001257387	CHEK2
NM_001005735	CHEK2
NM_032045	KREMEN1
NM_007194	CHEK2
NM_001039570	KREMEN1
NM_181832	NF2
NM_001003692	ZMAT5
NM_021076	NEFH
NM_016418	NF2
NM_021090	MTMR3
NM_000268	NF2
NM_001329458	HORMAD2
NM_152510	HORMAD2
NM_001329457	HORMAD2
NM_153050	MTMR3
NM_181831	NF2
NM_019103	ZMAT5
NM_001318129	ZMAT5
NM_181829	NF2
NM_153051	MTMR3
NM_181833	NF2
NM_181830	NF2
NM_181828	NF2
NM_181825	NF2
NM_001282739	OSBP2
NM_032052	PATZ1
NM_014323	PATZ1
NM_001353441	SEC14L6
NM_001353443	SEC14L6
NM_001282738	OSBP2
NM_001303256	MORC2
NM_001282740	OSBP2
NM_032050	PATZ1
NM_152267	RNF185
NM_014941	MORC2
NM_030758	OSBP2
NM_001303257	MORC2
NM_001135825	RNF185
NM_014227	SLC5A4
NM_001364319	DEPDC5
NM_001369903	DEPDC5
NM_014662	DEPDC5
NM_001136029	DEPDC5
NM_173566	PRR14L
NM_001258325	SFI1
NM_001242897	DEPDC5
NM_000343	SLC5A1
NM_001258327	SFI1
NM_001363852	DEPDC5
NM_001258326	SFI1
NM_001363854	DEPDC5
NM_001256314	SLC5A1
NM_001364318	DEPDC5
NM_001364320	DEPDC5
NM_014775	SFI1
NM_001007467	SFI1
NM_001369901	DEPDC5
NM_001369902	DEPDC5
NM_001242896	DEPDC5
NM_001369908	SYN3
NM_133633	SYN3
NM_001369907	SYN3
NM_001369910	SYN3
NM_001369909	SYN3
NM_003490	SYN3
NM_001135774	SYN3
NM_002133	HMOX1
NM_001362972	HMGXB4
NM_001003681	HMGXB4
NM_001349999	RBFOX2
NM_001349989	RBFOX2
NM_001349990	RBFOX2
NM_001349997	RBFOX2
NM_001349983	RBFOX2
NM_001349995	RBFOX2
NM_001082579	RBFOX2
NM_001349982	RBFOX2
NM_001349998	RBFOX2
NM_001082578	RBFOX2
NM_001349996	RBFOX2
NM_001349994	RBFOX2
NM_001349991	RBFOX2
NM_014309	RBFOX2
NM_002473	MYH9
NM_001349992	RBFOX2
NM_001031695	RBFOX2
NM_001082576	RBFOX2
NM_001082577	RBFOX2
NM_001363771	GGA1
NM_013365	GGA1
NM_153609	TMPRSS6
NM_001289000	TMPRSS6
NM_001289001	TMPRSS6
NM_001172688	GGA1
NM_001172687	GGA1
NM_001001560	GGA1
NM_007068	DMC1
NM_016091	EIF3L
NM_001199562	PLA2G6
NM_003560	PLA2G6
NM_001349867	PLA2G6
NM_015373	CBY1
NM_001363825	POLR2F
NM_001349869	PLA2G6
NM_001349868	PLA2G6
NM_001301131	POLR2F
NM_001301130	POLR2F
NM_001002880	CBY1
NM_001278208	DMC1
NM_001363785	EIF3L
NM_001242923	EIF3L
NM_001349865	PLA2G6
NM_001349866	PLA2G6
NM_001363017	DMC1
NM_001349864	PLA2G6
NM_001004426	PLA2G6
NM_001282662	MRTFA
NM_001282661	MRTFA
NM_001024843	TNRC6B
NM_001162501	TNRC6B
NM_001318139	MRTFA
NM_015088	TNRC6B
NM_001363840	ADSL
NM_020831	MRTFA
NM_001003796	SNU13
NM_001362843	EP300
NM_001304797	CCDC134
NM_001429	EP300
NM_024821	CCDC134
NM_001317930	RANGAP1
NM_005008	SNU13
NM_181492	TCF20
NM_032311	POLDIP3
NM_005650	TCF20
NM_178136	POLDIP3
NM_001278657	POLDIP3
NM_001363052	POLDIP3
NM_001197	BIK
NM_173050	SCUBE1
NM_022785	EFCAB6
NM_198856	EFCAB6
NM_138415	PHF21B
NM_001135862	PHF21B
NM_001284296	PHF21B
NM_015366	PRR5
NM_001242450	PHF21B
NM_001198721	PRR5
NM_181334	PRR5-ARHGAP8
NM_181335	ARHGAP8
NM_001198726	ARHGAP8
NM_001099294	SHISAL1
NM_001017530	PRR5
NM_001017529	PRR5
NM_001017528	PRR5
NM_001017526	ARHGAP8
NM_001291501	SMC1B
NM_148674	SMC1B
NM_001009880	KIAA0930
NM_013236	ATXN10
NM_001167621	ATXN10
NM_014246	CELSR1
NM_017931	TTC38
NM_001284303	TBC1D22A
NM_001284304	TBC1D22A
NM_001284305	TBC1D22A
NM_001366660	GRAMD4
NM_015124	GRAMD4
NM_014346	TBC1D22A
NM_015381	TAFA5
NM_001082967	TAFA5
NM_001304809	BRD1
NM_001349941	BRD1
NM_001349940	BRD1
NM_015166	MLC1
NM_001349942	BRD1
NM_139202	MLC1
NM_001304808	BRD1
NM_002972	SBF1
NM_001365819	SBF1
NM_001372044	SHANK3
NM_001136213	POTEH
NM_014406	CCT8L2
NM_175878	XKR3
NM_001318251	XKR3
NM_001366857	GAB4
NM_001037814	GAB4
NM_001163079	TMEM121B
NM_033070	HDHD5
NM_031890	TMEM121B
NM_017829	HDHD5
NM_001289905	IL17RA
NM_014339	IL17RA
NM_001282229	ADA2
NM_001282228	ADA2
NM_001282227	ADA2
NM_001282226	ADA2
NM_001282225	ADA2
NM_177405	ADA2
NM_001288707	None
NM_001039367	ATP6V1E1
NM_001039366	ATP6V1E1
NM_001696	ATP6V1E1
NM_001244570	BID
NM_001244569	BID
NM_001270733	None
NM_001244567	BID
NM_001196	BID
NM_001244572	BID
NM_197967	BID
NM_197966	BID
NM_001136004	MICAL3
NM_001122731	MICAL3
NM_018943	TUBA8
NM_017414	USP18
NM_001193414	TUBA8
NM_015672	RIMBP3
NM_001355479	GGTLC3
NM_001242313	TMEM191B
NM_001368242	None
NM_016335	PRODH
NM_001368249	None
NM_005675	DGCR6
NM_001195226	PRODH
NM_001368250	PRODH
NM_001184781	DGCR2
NM_053006	TSSK2
NM_001173533	DGCR2
NM_001173534	DGCR2
NM_005137	DGCR2
NM_005984	SLC25A1
NM_001256534	SLC25A1
NM_001287387	SLC25A1
NM_003776	MRPL40
NM_005659	UFD1
NM_003277	CLDN5
NM_001318151	MRPL40
NM_001130861	CLDN5
NM_001178011	CDC45
NM_001166242	C22orf39
NM_173793	C22orf39
NM_001318152	None
NM_001178010	CDC45
NM_003504	CDC45
NM_001362910	UFD1
NM_001363067	CLDN5
NM_001363066	CLDN5
NM_001035247	UFD1
NM_001369291	CDC45
NM_002688	SEPTIN5
NM_005992	TBX1
NM_080647	TBX1
NM_080646	TBX1
NM_001009939	SEPTIN5
NM_000407	GP1BB
NM_024627	RTL10
NM_007310	COMT
NM_001135162	COMT
NM_001135161	COMT
NM_001670	ARVCF
NM_001362828	COMT
NM_000754	COMT
NM_001365892	CCDC188
NM_001278641	RANBP1
NM_182984	TRMT2A
NM_013373	ZDHHC8
NM_001185024	ZDHHC8
NM_001331039	TRMT2A
NM_022727	TRMT2A
NM_002882	RANBP1
NM_001278639	RANBP1
NM_001278640	RANBP1
NM_001190326	DGCR8
NM_001257994	TRMT2A
NM_022720	DGCR8
NM_023004	RTN4R
NM_003426	ZNF74
NM_182895	SCARF2
NM_001256524	ZNF74
NM_001256523	ZNF74
NM_001256525	ZNF74
NM_153334	SCARF2
NM_000185	SERPIND1
NM_005207	CRKL
NM_004782	SNAP29
NM_004173	SLC7A4
NM_001159554	P2RX6
NM_001349875	P2RX6
NM_001349874	P2RX6
NM_001349876	P2RX6
NM_001291006	LRRC74B
NM_005446	P2RX6
NM_006767	LZTR1
NM_030573	THAP7
NM_001008695	THAP7
NM_001128633	RIMBP3C
NM_015094	HIC2
NM_001207052	TMEM191C
NM_001128635	RIMBP3B
NM_001256356	UBE2L3
NM_001256355	UBE2L3
NM_001128633	RIMBP3C
NM_001128635	RIMBP3B
NM_003347	UBE2L3
NM_022044	SDF2L1
NM_014337	PPIL2
NM_001317996	PPIL2
NM_152612	CCDC116
NM_001331066	CCDC116
NM_013313	YPEL1
NM_001017964	YDJC
NM_001371350	YDJC
NM_148175	PPIL2
NM_148176	PPIL2
NM_138957	MAPK1
NM_002745	MAPK1
NM_001282113	TOP3B
NM_001349847	TOP3B
NM_001349852	TOP3B
NM_001349851	TOP3B
NM_001349845	TOP3B
NM_001282112	TOP3B
NM_003935	TOP3B
NM_014634	PPM1F
NM_001349850	TOP3B
NM_001349848	TOP3B
NM_001303509	VPREB1
NM_007128	VPREB1
NM_080764	ZNF280B
NM_080740	ZNF280A
NM_001318127	PRAME
NM_001318126	PRAME
NM_001282879	GGTLC2
NM_199127	GGTLC2
NM_001291719	PRAME
NM_001291717	PRAME
NM_001291716	PRAME
NM_001291715	PRAME
NM_206956	PRAME
NM_206955	PRAME
NM_206954	PRAME
NM_206953	PRAME
NM_006115	PRAME
NM_001178126	IGLL5
NM_001256296	IGLL5
NM_001349878	RAB36
NM_001349877	RAB36
NM_002073	GNAZ
NM_004914	RAB36
NM_152855	IGLL1
NM_020070	IGLL1
NM_001369906	IGLL1
NM_016449	DRICH1
NM_153615	RGL4
NM_001329425	RGL4
NM_001329424	RGL4
NM_001002862	DERL3
NM_001363072	DERL3
NM_001135751	DERL3
NM_003073	SMARCB1
NM_001301339	CHCHD10
NM_182520	C22orf15
NM_001317946	SMARCB1
NM_001331041	C22orf15
NM_005940	MMP11
NM_013378	VPREB3
NM_198440	DERL3
NM_021916	ZNF70
NM_001362877	SMARCB1
NM_001007468	SMARCB1
NM_213720	CHCHD10
NM_002415	MIF
NM_001302670	None
NM_001302670	None
NM_001024938	SLC2A11
NM_000854	None
NM_001355	DDT
NM_001084392	DDT
NM_001363804	GSTT2B
NM_001363804	GSTT2B
NM_000854	None
NM_030807	SLC2A11
NM_001024939	SLC2A11
NM_001282864	SLC2A11
NM_001084393	DDTL
NM_001080843	GSTT2B
NM_001080843	GSTT2B
NM_001358664	GSTT4
NM_001099782	GGT5
NM_019601	SUSD2
NM_004121	GGT5
NM_001099781	GGT5
NM_001302464	GGT5
NM_001302465	GGT5
NM_000675	ADORA2A
NM_001278500	ADORA2A
NM_001278497	ADORA2A
NM_001278499	ADORA2A
NM_001278498	ADORA2A
NM_013421	GGT1
NM_001284253	GUCD1
NM_001284254	GUCD1
NM_013430	GGT1
NM_004175	SNRPD3
NM_001278656	SNRPD3
NM_001284251	GUCD1
NM_001288833	GGT1
NM_001284255	GUCD1
NM_001284256	GUCD1
NM_001284257	GUCD1
NM_031444	GUCD1
NM_001284252	GUCD1
NM_207644	LRRC75B
NM_001001663	LHFPL7
NM_004076	CRYBB3
NM_000496	CRYBB2
NM_001135772	None
NM_182492	None
NM_020437	ASPHD2
NM_001013694	SRRD
NM_001362922	TPST2
NM_001362923	TPST2
NM_001008566	TPST2
NM_001346862	TFIP11
NM_001346858	TFIP11
NM_003595	TPST2
NM_001346857	TFIP11
NM_001346859	TFIP11
NM_001008697	TFIP11
NM_012143	TFIP11
NM_001346861	TFIP11
NM_001886	CRYBA4
NM_001318329	None
NM_001350812	None
NM_001318392	None
NM_005080	XBP1
NM_001284265	CCDC117
NM_001284264	CCDC117
NM_001284263	CCDC117
NM_172002	HSCB
NM_173510	CCDC117
NM_001363856	HSCB
NM_001318314	HSCB
NM_001318315	HSCB
NM_001318316	HSCB
NM_001079539	XBP1
NM_015370	C22orf31
NM_006477	RASL10A
NM_001278730	GAS2L1
NM_005243	EWSR1
NM_013986	EWSR1
NM_006478	GAS2L1
NM_001163287	EWSR1
NM_012265	RHBDD3
NM_001362985	GAS2L1
NM_001329536	RHBDD3
NM_001163286	EWSR1
NM_001163285	EWSR1
NM_152236	GAS2L1
NM_021026	RFPL1
NM_001002878	THOC5
NM_003678	THOC5
NM_001002877	THOC5
NM_003634	NIPSNAP1
NM_001202502	NIPSNAP1
NM_001002879	THOC5
NM_182527	CABP7
NM_001369923	ASCC2
NM_001242906	ASCC2
NM_032204	ASCC2
NM_001003684	UQCR10
NM_001369922	ASCC2
NM_001369940	ASCC2
NM_001369938	ASCC2
NM_001369929	ASCC2
NM_001369930	ASCC2
NM_001369947	ASCC2
NM_001369950	ASCC2
NM_001369934	ASCC2
NM_001369933	ASCC2
NM_001369932	ASCC2
NM_001369937	ASCC2
NM_001369931	ASCC2
NM_001369928	ASCC2
NM_001369926	ASCC2
NM_001369946	ASCC2
NM_001369920	ASCC2
NM_001369925	ASCC2
NM_001369924	ASCC2
NM_001369949	ASCC2
NM_001369939	ASCC2
NM_001369942	ASCC2
NM_001369941	ASCC2
NM_001369935	ASCC2
NM_001369936	ASCC2
NM_001369921	ASCC2
NM_001369948	ASCC2
NM_001369927	ASCC2
NM_001369945	ASCC2
NM_001369944	ASCC2
NM_001369943	ASCC2
NM_013387	UQCR10
NM_002309	LIF
NM_001257135	LIF
NM_020530	OSM
NM_001319108	OSM
NM_001318335	CCDC157
NM_001318334	CCDC157
NM_005877	SF3A1
NM_001204240	TBC1D10A
NM_001037666	CASTOR1
NM_031937	TBC1D10A
NM_001017981	RNF215
NM_001017437	CCDC157
NM_174977	SEC14L4
NM_001257378	SEC14L3
NM_001257379	SEC14L3
NM_001257382	SEC14L3
NM_001161368	SEC14L4
NM_174975	SEC14L3
NM_016498	MTFP1
NM_001003704	MTFP1
NM_001318109	GAL3ST1
NM_014303	PES1
NM_001318111	GAL3ST1
NM_004861	GAL3ST1
NM_001304795	DUSP18
NM_001304794	DUSP18
NM_001318114	GAL3ST1
NM_001318110	GAL3ST1
NM_001318370	SLC35E4
NM_001318104	GAL3ST1
NM_001304796	DUSP18
NM_001282328	PES1
NM_001282327	PES1
NM_001243225	PES1
NM_000355	TCN2
NM_001184726	TCN2
NM_001318105	GAL3ST1
NM_001318116	GAL3ST1
NM_001318112	GAL3ST1
NM_001318113	GAL3ST1
NM_001318115	GAL3ST1
NM_001318106	GAL3ST1
NM_001318107	GAL3ST1
NM_001318108	GAL3ST1
NM_001318103	GAL3ST1
NM_001318371	SLC35E4
NM_001001479	SLC35E4
NM_152511	DUSP18
NM_001282742	OSBP2
NM_001282741	OSBP2
NM_001284289	INPP5J
NM_001284286	INPP5J
NM_006932	SMTN
NM_015715	PLA2G3
NM_001284285	INPP5J
NM_001284287	INPP5J
NM_001284288	INPP5J
NM_001207017	SMTN
NM_134270	SMTN
NM_134269	SMTN
NM_080430	SELENOM
NM_001207018	SMTN
NM_001002837	INPP5J
NM_052880	PIK3IP1
NM_005569	LIMK2
NM_001135911	PIK3IP1
NM_016733	LIMK2
NM_001031801	LIMK2
NM_032051	PATZ1
NM_004147	DRG1
NM_001326411	PISD
NM_001326419	PISD
NM_001326420	PISD
NM_001326417	PISD
NM_001326418	PISD
NM_001326421	PISD
NM_001326412	PISD
NM_001326413	PISD
NM_001326414	PISD
NM_001326415	PISD
NM_001326416	PISD
NM_014338	PISD
NM_178022	PISD
NM_001007188	DEPDC5
NM_015372	None
NM_001302819	None
NM_001302820	None
NM_003405	YWHAH
NM_001364985	RFPL2
NM_001364984	RFPL2
NM_001159546	RFPL2
NM_001159545	RFPL2
NM_001364986	RFPL2
NM_001010859	C22orf42
NM_001364983	RFPL2
NM_001364982	RFPL2
NM_001098527	RFPL2
NM_001098535	RFPL3
NM_006604	RFPL3
NM_012179	FBXO7
NM_001257990	FBXO7
NM_014306	RTCB
NM_001033024	FBXO7
NM_000362	TIMP3
NM_001303508	ISX
NM_001135729	TOM1
NM_001135730	TOM1
NM_005488	TOM1
NM_001135732	TOM1
NM_006739	MCM5
NM_001366725	RASD2
NM_005368	MB
NM_001362846	MB
NM_014310	RASD2
NM_203378	MB
NM_203377	MB
NM_145639	APOL3
NM_145640	APOL3
NM_014349	APOL3
NM_145642	APOL3
NM_145641	APOL3
NM_030644	APOL3
NM_030643	APOL4
NM_145660	APOL4
NM_145637	APOL2
NM_030882	APOL2
NM_001136541	APOL1
NM_001136540	APOL1
NM_145343	APOL1
NM_003661	APOL1
NM_001362927	APOL1
NM_012473	TXN2
NM_003753	EIF3D
NM_001363041	FOXRED2
NM_001363042	FOXRED2
NM_001102371	FOXRED2
NM_024955	FOXRED2
NM_006860	IFT27
NM_001177701	IFT27
NM_001363003	IFT27
NM_001315532	PVALB
NM_002854	PVALB
NM_013416	NCF4
NM_000395	CSF2RB
NM_000631	NCF4
NM_001163857	CIMIP4
NM_003312	TST
NM_001282684	KCTD17
NM_001369904	MPST
NM_001130517	MPST
NM_001013436	MPST
NM_001282685	KCTD17
NM_001282686	KCTD17
NM_024681	KCTD17
NM_021126	MPST
NM_001270483	TST
NM_178552	CIMIP4
NM_001369905	MPST
NM_001278687	SSTR3
NM_001365878	C1QTNF6
NM_182486	C1QTNF6
NM_000878	IL2RB
NM_001346223	IL2RB
NM_001051	SSTR3
NM_001346222	IL2RB
NM_031910	C1QTNF6
NM_013385	CYTH4
NM_001318024	CYTH4
NM_002872	RAC2
NM_002405	MFNG
NM_001166343	MFNG
NM_052906	ELFN2
NM_006498	LGALS2
NM_152243	CDC42EP1
NM_014550	CARD10
NM_018957	SH3BP1
NM_002305	LGALS1
NM_001350055	SH3BP1
NM_024313	NOL12
NM_020315	PDXP
NM_003614	GALR3
NM_138797	ANKRD54
NM_005318	H1-0
NM_001171690	GCAT
NM_001363839	ANKRD54
NM_001349853	ANKRD54
NM_014291	GCAT
NM_001301129	POLR2F
NM_021974	POLR2F
NM_001207062	C22orf23
NM_033386	MICALL1
NM_032561	C22orf23
NM_006941	SOX10
NM_001039583	PICK1
NM_025045	BAIAP2L2
NM_012407	PICK1
NM_013356	SLC16A8
NM_001039584	PICK1
NM_001161574	MAFF
NM_012264	TMEM184B
NM_001195072	TMEM184B
NM_012323	MAFF
NM_001195071	TMEM184B
NM_001161573	MAFF
NM_001161572	MAFF
NM_152221	CSNK1E
NM_001894	CSNK1E
NM_001289912	TPTEP2-CSNK1E
NM_006855	KDELR3
NM_016657	KDELR3
NM_006386	DDX17
NM_004981	KCNJ4
NM_001098504	DDX17
NM_152868	KCNJ4
NM_001291030	FAM227A
NM_001013647	FAM227A
NM_014876	JOSD1
NM_001360235	JOSD1
NM_001360236	JOSD1
NM_005740	DNAL4
NM_020243	TOMM22
NM_004286	GTPBP1
NM_001199579	SUN2
NM_015374	SUN2
NM_001199580	SUN2
NM_001303494	CBX6
NM_014293	NPTXR
NM_014292	CBX6
NM_145699	APOBEC3A
NM_001193289	None
NM_001270411	APOBEC3B
NM_014508	APOBEC3C
NM_152426	APOBEC3D
NM_001270406	APOBEC3A
NM_001006666	APOBEC3F
NM_001363781	APOBEC3D
NM_145298	APOBEC3F
NM_004900	APOBEC3B
NM_021822	APOBEC3G
NM_001346744	CBX7
NM_001346743	CBX7
NM_001166003	APOBEC3H
NM_001166004	APOBEC3H
NM_001166002	APOBEC3H
NM_001349438	None
NM_001349437	APOBEC3G
NM_001349436	APOBEC3G
NM_181773	APOBEC3H
NM_175709	CBX7
NM_000967	RPL3
NM_002608	PDGFB
NM_033016	PDGFB
NM_001033853	RPL3
NM_153497	TAB1
NM_004711	SYNGR1
NM_006116	TAB1
NM_145738	SYNGR1
NM_145731	SYNGR1
NM_001675	ATF4
NM_001304564	MIEF1
NM_002409	MGAT3
NM_019008	MIEF1
NM_194326	RPS19BP1
NM_182810	ATF4
NM_001098270	MGAT3
NM_001291825	GRAP2
NM_001291824	GRAP2
NM_004810	GRAP2
NM_001291828	None
NM_001291826	GRAP2
NM_138435	FAM83F
NM_001123378	ADSL
NM_000026	ADSL
NM_001317923	ADSL
NM_015705	SGSM3
NM_001282660	MRTFA
NM_001350042	SGSM3
NM_001350048	SGSM3
NM_001350045	SGSM3
NM_001350043	SGSM3
NM_001350044	SGSM3
NM_001350041	SGSM3
NM_001350040	SGSM3
NM_001301849	SGSM3
NM_001350039	SGSM3
NM_001350046	SGSM3
NM_001350047	SGSM3
NM_005297	MCHR1
NM_145174	DNAJB7
NM_001282727	SLC25A17
NM_001278589	ST13
NM_001204827	XPNPEP3
NM_001282726	SLC25A17
NM_003932	ST13
NM_006358	SLC25A17
NM_014248	RBX1
NM_138481	CHADL
NM_001278651	RANGAP1
NM_002883	RANGAP1
NM_031488	L3MBTL2
NM_003216	TEF
NM_001145398	TEF
NM_017590	ZC3H7B
NM_001018052	POLR3H
NM_001282884	POLR3H
NM_032758	PHF5A
NM_001282885	POLR3H
NM_001018050	POLR3H
NM_016272	TOB2
NM_001098	ACO2
NM_138338	POLR3H
NM_001469	XRCC6
NM_014460	CSDC2
NM_002676	PMM1
NM_001288978	XRCC6
NM_015704	DESI1
NM_001288977	XRCC6
NM_001288976	XRCC6
NM_152513	MEI1
NM_001353439	SHISA8
NM_001353438	SHISA8
NM_052945	TNFRSF13C
NM_001207020	SHISA8
NM_001110215	CENPM
NM_004599	SREBF2
NM_000262	NAGA
NM_001362850	NAGA
NM_001304371	CENPM
NM_001362848	NAGA
NM_145733	SEPTIN3
NM_152613	WBP2NL
NM_019106	SEPTIN3
NM_001363845	SEPTIN3
NM_033318	SMDT1
NM_002490	NDUFA6
NM_001348386	None
NM_001348386	None
NM_001025161	CYP2D6
NM_001002034	PHETA2
NM_000106	CYP2D6
NM_001371362	NFAM1
NM_001318323	NFAM1
NM_145912	NFAM1
NM_015703	RRP7A
NM_001284334	SERHL2
NM_014509	SERHL2
NM_000398	CYB5R3
NM_007326	CYB5R3
NM_001129819	CYB5R3
NM_001171660	CYB5R3
NM_001171661	CYB5R3
NM_017436	A4GALT
NM_001165877	ATP5MGL
NM_001318038	A4GALT
NM_001142293	ARFGAP3
NM_014570	ARFGAP3
NM_001349970	PACSIN2
NM_001349968	PACSIN2
NM_007229	PACSIN2
NM_001349972	PACSIN2
NM_001349973	PACSIN2
NM_001184971	PACSIN2
NM_012263	TTLL1
NM_173467	MCAT
NM_000714	TSPO
NM_015140	TTLL12
NM_014507	MCAT
NM_001256531	TSPO
NM_001256530	TSPO
NM_001044370	MPPED1
NM_001362786	MPPED1
NM_014351	SULT4A1
NM_001371410	PNPLA5
NM_001177675	PNPLA5
NM_138814	PNPLA5
NM_015380	SAMM50
NM_025225	PNPLA3
NM_001243385	PARVB
NM_022141	PARVG
NM_001137605	PARVG
NM_032287	RTL6
NM_181333	PRR5
NM_007172	NUP50
NM_153645	NUP50
NM_015264	KIAA0930
NM_017911	FAM118A
NM_001349915	FAM118A
NM_001349913	FAM118A
NM_006953	UPK3A
NM_001349914	FAM118A
NM_001167574	UPK3A
NM_001349916	FAM118A
NM_001104595	FAM118A
NM_015653	RIBC2
NM_006487	FBLN1
NM_006485	FBLN1
NM_006486	FBLN1
NM_001996	FBLN1
NM_058238	WNT7B
NM_001362872	PPARA
NM_207327	CDPF1
NM_006071	PKDREJ
NM_001362873	PPARA
NM_005036	PPARA
NM_001001928	PPARA
NM_016426	GTSE1
NM_018006	TRMU
NM_001282785	TRMU
NM_001282784	TRMU
NM_001282783	TRMU
NM_001282782	TRMU
NM_022766	CERK
NM_001289922	None
NM_024105	ALG12
NM_024324	CRELD2
NM_001284318	CRELD2
NM_001135101	CRELD2
NM_001284317	CRELD2
NM_014838	ZBED4
NM_001350317	TTLL8
NM_001001694	IL17REL
NM_001371417	IL17REL
NM_001001852	PIM3
NM_001371416	IL17REL
NM_001320485	TRABD
NM_025204	TRABD
NM_001320488	TRABD
NM_001164104	MOV10L1
NM_001320484	TRABD
NM_001164105	MOV10L1
NM_001164106	MOV10L1
NM_001320487	TRABD
NM_018995	MOV10L1
NM_001303252	MAPK12
NM_001159286	HDAC10
NM_020461	TUBGCP6
NM_031454	SELENOO
NM_002969	MAPK12
NM_032019	HDAC10
NM_002751	MAPK11
NM_001001794	DENND6B
NM_012401	PLXNB2
NM_014678	PPP6R2
NM_001242900	PPP6R2
NM_001351644	PPP6R2
NM_001351642	PPP6R2
NM_001351641	PPP6R2
NM_001351647	PPP6R2
NM_001351643	PPP6R2
NM_001242899	PPP6R2
NM_001242898	PPP6R2
NM_001351646	PPP6R2
NM_001365836	PPP6R2
NM_001351645	PPP6R2
NM_001351648	PPP6R2
NM_004377	CPT1B
NM_152245	CPT1B
NM_001257988	TYMP
NM_001363816	LMF2
NM_001145137	CPT1B
NM_014551	NCAPH2
NM_138433	KLHDC7B
NM_152246	CPT1B
NM_001169109	SCO2
NM_005198	CHKB
NM_001113756	TYMP
NM_001113755	TYMP
NM_033200	LMF2
NM_001145134	CPT1B
NM_001169111	SCO2
NM_001169110	SCO2
NM_001253845	ADM2
NM_001185011	NCAPH2
NM_005138	SCO2
NM_001369882	ADM2
NM_001953	TYMP
NM_152299	NCAPH2
NM_001145135	CPT1B
NM_001123225	SYCE3
NM_001014440	CIMAP1B
NM_017584	MIOX
NM_001257989	TYMP
NM_012324	MAPK8IP2
NM_001085427	ARSA
NM_001085428	ARSA
NM_000487	ARSA
NM_001362782	ARSA
NM_001085425	ARSA
NM_001085426	ARSA
NM_001350017	RABL2B
NM_007081	RABL2B
NM_001350015	RABL2B
NM_001350006	RABL2B
NM_001130921	RABL2B
NM_001350005	RABL2B
NM_001350013	RABL2B
NM_001350011	RABL2B
NM_001350012	RABL2B
NM_001350010	RABL2B
NM_001350014	RABL2B
NM_001097	ACR
NM_001130923	RABL2B
NM_001130920	RABL2B
NM_001350003	RABL2B
NM_001130919	RABL2B
NM_001350004	RABL2B
NM_001350007	RABL2B
NM_001003789	RABL2B
NM_001350008	RABL2B
NM_001350016	RABL2B
NM_001350009	RABL2B
NM_001130922	RABL2B
NM_032195	SON
NM_138927	SON
NM_001291412	SON
NM_001291411	SON
NM_015500	C2CD2
NM_174981	POTED
NM_181704	None
NM_182482	None
NM_182481	None
NM_001320744	EVA1C
NM_001353688	TIAM1
NM_001353691	TIAM1
NM_058187	EVA1C
NM_001353692	TIAM1
NM_003253	TIAM1
NM_001353693	TIAM1
NM_001320745	EVA1C
NM_001286556	EVA1C
NM_001353689	TIAM1
NM_001353690	TIAM1
NM_004414	RCAN1
NM_001285389	RCAN1
NM_002240	KCNJ6
NM_203417	RCAN1
NM_009586	SIM2
NM_005069	SIM2
NM_001346688	ADARB1
NM_001160230	ADARB1
NM_001320694	PKNOX1
NM_001286258	PKNOX1
NM_006657	FTCD
NM_001320412	FTCD
NM_001112	ADARB1
NM_004571	PKNOX1
NM_015834	ADARB1
NM_015833	ADARB1
NM_206965	FTCD
NM_003274	TRAPPC10
NM_001322047	None
NM_001322975	None
NM_001322044	None
NM_001322036	None
NM_001256370	SAMSN1
NM_198996	LIPI
NM_001302998	LIPI
NM_001302999	LIPI
NM_001303000	LIPI
NM_001303001	LIPI
NM_001283042	USP25
NM_001283041	USP25
NM_001352560	USP25
NM_013396	USP25
NM_001352561	USP25
NM_001207065	CXADR
NM_001207063	CXADR
NM_001207066	CXADR
NM_001207064	CXADR
NM_001338	CXADR
NM_002772	TMPRSS15
NM_001204175	CHODL
NM_001204176	CHODL
NM_001204177	CHODL
NM_001204178	CHODL
NM_001352592	NCAM2
NM_001352591	NCAM2
NM_001352594	NCAM2
NM_001352595	NCAM2
NM_001352593	NCAM2
NM_001352596	NCAM2
NM_001352597	None
NM_004540	NCAM2
NM_001270407	JAM2
NM_201413	APP
NM_201414	APP
NM_001136129	APP
NM_021219	JAM2
NM_001136016	APP
NM_001270408	JAM2
NM_001204303	APP
NM_001204302	APP
NM_001204301	APP
NM_001136131	APP
NM_001136130	APP
NM_000484	APP
NM_052954	CYYR1
NM_001320768	CYYR1
NM_001286623	MAP3K7CL
NM_001320766	LTN1
NM_001371369	MAP3K7CL
NM_001286619	MAP3K7CL
NM_001371374	MAP3K7CL
NM_020152	MAP3K7CL
